"id";"genero_top30";"posicion_top30";"titulo";"titulo_VO";"duracion";"pais";"puntuacion_media";"votos";"num_criticas";"mejor_puntuacion";"peor_puntuacion";"direccion";"guion";"musica";"fotografia";"reparto";"productora";"sinopsis";"url";"tag_1";"tag_2";"tag_3";"tag_4";"tag_5";"tag_6";"tag_7";"tag_8";"tag_9";"tag_10";"tag_11";"tag_12";"tag_13"
"757557";"Belico";11;"La batalla de Argel";"La battaglia di Algeri";"120";"Italia";8;5,448;35;10;1;"Gillo Pontecorvo";"Franco Solinas, Gillo Pontecorvo";"Ennio Morricone";"Marcello Gatti (B&W)";"Jean Martin, Yacef Saadi, Brahim Haggiag, Fusia El Kader, Samia Kerbash, Ugo Paletti, Mohamed Ben Kassen, Michele Kerbash, Tommaso Neri";"Coproducción Italia-Argelia; Igor Film, Casbah Films";"Relato sobre los orígenes, el desarrollo y el fin del enfrentamiento entre el Frente de Liberación Nacional (FLN) de Argelia y las autoridades coloniales francesas. El protagonista, Ali La Pointe, es uno de los más destacados activistas de la Casbah de Árgel. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film757557.html";"Bélico";"Drama";"Colonialismo";"Terrorismo";"Años 50";"Histórico";"";"";"";"";"";"";""
"759533";"Fantástico";4;"El viaje de Chihiro";"Sen to Chihiro no kamikakushi aka";"124";"Japón";8,1;107,946;303;10;1;"Hayao Miyazaki";"Hayao Miyazaki";"Joe Hisaishi";"Animación, Atsushi Okui";"Animación";"Studio Ghibli, Tokuma Shoten, Dentsu Inc. Distribuida por Toho";"Chihiro es una niña de diez años que viaja en coche con sus padres. Después de atravesar un túnel, llegan a un mundo fantástico, en el que no hay lugar para los seres humanos, sólo para los dioses de primera y segunda clase. Cuando descubre que sus padres han sido convertidos en cerdos, Chihiro se siente muy sola y asustada. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film759533.html";"Animación";"Fantástico";"Aventuras";"Dragones";"Película de culto";"";"";"";"";"";"";"";""
"759533";"Animacion";1;"El viaje de Chihiro";"Sen to Chihiro no kamikakushi aka";"124";"Japón";8,1;107,946;303;10;1;"Hayao Miyazaki";"Hayao Miyazaki";"Joe Hisaishi";"Animación, Atsushi Okui";"Animación";"Studio Ghibli, Tokuma Shoten, Dentsu Inc. Distribuida por Toho";"Chihiro es una niña de diez años que viaja en coche con sus padres. Después de atravesar un túnel, llegan a un mundo fantástico, en el que no hay lugar para los seres humanos, sólo para los dioses de primera y segunda clase. Cuando descubre que sus padres han sido convertidos en cerdos, Chihiro se siente muy sola y asustada. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film759533.html";"Animación";"Fantástico";"Aventuras";"Dragones";"Película de culto";"";"";"";"";"";"";"";""
"759533";"Aventuras";10;"El viaje de Chihiro";"Sen to Chihiro no kamikakushi aka";"124";"Japón";8,1;107,946;303;10;1;"Hayao Miyazaki";"Hayao Miyazaki";"Joe Hisaishi";"Animación, Atsushi Okui";"Animación";"Studio Ghibli, Tokuma Shoten, Dentsu Inc. Distribuida por Toho";"Chihiro es una niña de diez años que viaja en coche con sus padres. Después de atravesar un túnel, llegan a un mundo fantástico, en el que no hay lugar para los seres humanos, sólo para los dioses de primera y segunda clase. Cuando descubre que sus padres han sido convertidos en cerdos, Chihiro se siente muy sola y asustada. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film759533.html";"Animación";"Fantástico";"Aventuras";"Dragones";"Película de culto";"";"";"";"";"";"";"";""
"762673";"Terror";17;"La cabina (TV)";"La cabina (TV)";"35";"España";7,7;21,73;80;10;1;"Antonio Mercero";"Antonio Mercero, José Luis Garci";NA;"Federico G. Larraya";"José Luis López Vázquez, Agustín González, Goyo Lebrero, Tito García, Carmen Martínez Sierra, Carmen Luján, María Vico, Felipe Martín Puertas, José Montijano, Blaki, Antonio Moreno, José Miguel Aguado, José Manuel Hoyos, Moisés García";"Televisión Española (TVE)";"Producción realizada para la televisión que narra la progresiva angustia de un hombre (López Vázquez) que se queda atrapado en una cabina telefónica. Lo que en principio parece un contratiempo sin trascendencia, se convierte poco a poco en una situación tan inquietante y terrorífica que provoca en el hombre una desesperación y una angustia sin límites. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film762673.html";"Intriga";"Drama";"Terror";"Surrealismo";"Mediometraje";"Telefilm";"";"";"";"";"";"";""
"762757";"Animacion";9;"Kenshin, El Guerrero Samurái: Recuerdos";"Rurouni Kenshin: Tsuiokuhen";"122";"Japón";7,9;5,049;18;10;1;"Kazuhiro Furuhashi";"Masashi Sogo (Manga: Nobuhiro Watsuki)";"Taku Iwasaki";"Animación";"Animación";"Studio DEEN, SPE Visual Works";"En 1868, tras una sangrienta guerra civil, Japón abolió el shogunato (régimen feudal) y comenzó la Era Meijí, un periodo de occidentalización y progreso. El principal artífice de la victoria del bando reformista fue un joven e implacable asesino conocido como Hitokiri Battosai. Los únicos momentos de paz de Battosai, lejos de la política y de la guerra, los vivió en los brazos de Tomoe, una dulce muchacha a la que el destino lo había ligado trágicamente. Terminada la guerra, Battosai juró no volver a matar y se dedicó a vagar por el país: así nació la leyenda de Kenshin Himura, el último samurái. ¿Pero cuáles fueron los trágicos sucesos que lo llevaron a tomar esa decisión y lo marcaron de por vida? ¿Qué precio se tuvo que pagar por la nueva y brillante era Meiji? Película formada por cuatro OVAs de 30 minutos cada una, que narra el pasado de Kenshin. Existe otra OVA, denominada ""Rurouni Kenshin: Seisouhen"", que abarca los sucesos posteriores al anime. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film762757.html";"Animación";"Drama";"Acción";"Romance";"Samuráis";"Ninjas";"Histórico";"Siglo XIX";"Japón feudal";"Precuela";"Manga";"Animación para adultos";""
"762757";"Accion";12;"Kenshin, El Guerrero Samurái: Recuerdos";"Rurouni Kenshin: Tsuiokuhen";"122";"Japón";7,9;5,049;18;10;1;"Kazuhiro Furuhashi";"Masashi Sogo (Manga: Nobuhiro Watsuki)";"Taku Iwasaki";"Animación";"Animación";"Studio DEEN, SPE Visual Works";"En 1868, tras una sangrienta guerra civil, Japón abolió el shogunato (régimen feudal) y comenzó la Era Meijí, un periodo de occidentalización y progreso. El principal artífice de la victoria del bando reformista fue un joven e implacable asesino conocido como Hitokiri Battosai. Los únicos momentos de paz de Battosai, lejos de la política y de la guerra, los vivió en los brazos de Tomoe, una dulce muchacha a la que el destino lo había ligado trágicamente. Terminada la guerra, Battosai juró no volver a matar y se dedicó a vagar por el país: así nació la leyenda de Kenshin Himura, el último samurái. ¿Pero cuáles fueron los trágicos sucesos que lo llevaron a tomar esa decisión y lo marcaron de por vida? ¿Qué precio se tuvo que pagar por la nueva y brillante era Meiji? Película formada por cuatro OVAs de 30 minutos cada una, que narra el pasado de Kenshin. Existe otra OVA, denominada ""Rurouni Kenshin: Seisouhen"", que abarca los sucesos posteriores al anime. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film762757.html";"Animación";"Drama";"Acción";"Romance";"Samuráis";"Ninjas";"Histórico";"Siglo XIX";"Japón feudal";"Precuela";"Manga";"Animación para adultos";""
"763705";"Terror";21;"Drácula de Bram Stoker";"Bram Stoker's Dracula";"130";"Estados Unidos";7,6;85,266;266;10;1;"Francis Ford Coppola";"James V. Hart (Novela: Bram Stoker)";"Wojciech Kilar";"Michael Ballhaus";"Gary Oldman, Winona Ryder, Anthony Hopkins, Keanu Reeves, Richard E. Grant, Cary Elwes, Sadie Frost, Tom Waits, Bill Campbell, Monica Bellucci, Jay Robinson";"Columbia Pictures, American Zoetrope, Osiris Films";"En el año 1890, el joven abogado Jonathan Harker viaja a un castillo perdido de Transilvania, donde conoce al conde Drácula, que en 1462 perdió a su amor Elisabeta. El Conde, fascinado por una fotografía de Mina Murray, la novia de Harker, que le recuerda a su Elisabeta, viaja hasta Londres ""cruzando océanos de tiempo"" para conocerla. Ya en Inglaterra, intentará conquistar y seducir a Lucy, la mejor amiga de Mina. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film763705.html";"Terror";"Romance";"Fantástico";"Siglo XIX";"Vampiros";"Película de culto";"";"";"";"";"";"";""
"764534";"Belico";10;"El cazador";"The Deer Hunter";"183";"Estados Unidos";8;47,674;200;10;1;"Michael Cimino";"Deric Washburn (Historia: Deric Washburn, Michael Cimino, Louis Garfinkle, Quinn K. Redeker)";"Stanley Myers";"Vilmos Zsigmond";"Robert De Niro, Christopher Walken, Meryl Streep, John Savage, John Cazale, George Dzundza, Chuck Aspegren, Amy Wright, Joe Grifasi, Rutanya Alda, Shirley Stoler, Mady Kaplan, Richard Kuss, Paul D'Amato";"EMI Films, Universal Pictures. Distribuida por Universal Pictures";"Tres amigos, amantes de la caza, y que trabajan como obreros en una fábrica de fundición de acero de Pennsylvania, pasan juntos las últimas horas antes de despedirse para ir a luchar como voluntarios a la guerra de Vietnam, un conflicto bélico que les cambiará a todos la vida para siempre. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film764534.html";"Drama";"Bélico";"Guerra de Vietnam";"Amistad";"Caza";"";"";"";"";"";"";"";""
"765048";"Thriller";24;"Casino";"Casino";"173";"Estados Unidos";8,1;75,365;176;10;1;"Martin Scorsese";"Nicholas Pileggi, Martin Scorsese (Novela: Nicholas Pileggi)";"Varios";"Robert Richardson";"Robert De Niro, Sharon Stone, Joe Pesci, James Woods, Don Rickles, Alan King, Kevin Pollak, L.Q. Jones, Dick Smothers, Frank Vincent, John Bloom, Clem Caserta, Melissa Prophet, Pasquale Cajano, Vinny Vella, Frankie Avalon";"Universal Pictures, Légende Entreprises, Syalis DA, De Fina-Cappa";"Las Vegas, 1973. Sam ""Ace"" Rothstein, un profesional de las apuestas, es el eficaz director de un importante casino que pertenece a un grupo de mafiosos. Su misión es controlar el funcionamiento del negocio y garantizar que la corriente de dinero que va a parar a manos de sus jefes siga fluyendo. Las Vegas es un lugar ideal para millonarios y políticos, pero es también lugar de paso de tahúres, prestamistas, traficantes de drogas y matones. Un día el violento Nicky Santoro, al que sus jefes han encargado que cuide de Sam, llega a Las Vegas con la intención de quedarse. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film765048.html";"Thriller";"Drama";"Mafia";"Crimen";"Juego";"Años 70";"Años 80";"";"";"";"";"";""
"768790";"Intriga";15;"El silencio de los corderos";"The Silence of the Lambs";"115";"Estados Unidos";8,2;169,276;210;10;1;"Jonathan Demme";"Ted Tally (Novela: Thomas Harris)";"Howard Shore";"Tak Fujimoto";"Jodie Foster, Anthony Hopkins, Scott Glenn, Ted Levine, Anthony Heald, Diane Baker, Brooke Smith, Tracey Walter, Kasi Lemmons, Chris Isaak, Charles Napier, Roger Corman, Frankie Faison, Paul Lazar, Daniel Von Bargen, Cynthia Ettinger";"Orion Pictures";"El FBI busca a ""Buffalo Bill"", un asesino en serie que mata a sus víctimas, todas adolescentes, después de prepararlas minuciosamente y arrancarles la piel. Para poder atraparlo recurren a Clarice Starling, una brillante licenciada universitaria, experta en conductas psicópatas, que aspira a formar parte del FBI. Siguiendo las instrucciones de su jefe, Jack Crawford, Clarice visita la cárcel de alta seguridad donde el gobierno mantiene encerrado al Dr. Hannibal Lecter, antiguo psicoanalista y asesino, dotado de una inteligencia superior a la normal. Su misión será intentar sacarle información sobre los patrones de conducta del asesino que están buscando. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film768790.html";"Thriller";"Intriga";"Crimen";"Thriller psicológico";"Policíaco";"Película de culto";"Asesinos en serie";"Secuestros / Desapariciones";"";"";"";"";""
"768790";"Thriller";8;"El silencio de los corderos";"The Silence of the Lambs";"115";"Estados Unidos";8,2;169,276;210;10;1;"Jonathan Demme";"Ted Tally (Novela: Thomas Harris)";"Howard Shore";"Tak Fujimoto";"Jodie Foster, Anthony Hopkins, Scott Glenn, Ted Levine, Anthony Heald, Diane Baker, Brooke Smith, Tracey Walter, Kasi Lemmons, Chris Isaak, Charles Napier, Roger Corman, Frankie Faison, Paul Lazar, Daniel Von Bargen, Cynthia Ettinger";"Orion Pictures";"El FBI busca a ""Buffalo Bill"", un asesino en serie que mata a sus víctimas, todas adolescentes, después de prepararlas minuciosamente y arrancarles la piel. Para poder atraparlo recurren a Clarice Starling, una brillante licenciada universitaria, experta en conductas psicópatas, que aspira a formar parte del FBI. Siguiendo las instrucciones de su jefe, Jack Crawford, Clarice visita la cárcel de alta seguridad donde el gobierno mantiene encerrado al Dr. Hannibal Lecter, antiguo psicoanalista y asesino, dotado de una inteligencia superior a la normal. Su misión será intentar sacarle información sobre los patrones de conducta del asesino que están buscando. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film768790.html";"Thriller";"Intriga";"Crimen";"Thriller psicológico";"Policíaco";"Película de culto";"Asesinos en serie";"Secuestros / Desapariciones";"";"";"";"";""
"773389";"Accion";23;"Spider-Man: Un nuevo universo";"Spider-Man: Into the Spider-Verse";"117";"Estados Unidos";7,6;21,84;127;10;1;"Bob Persichetti, Peter Ramsey, Rodney Rothman";"Phil Lord, Rodney Rothman, Dan Slott, Meghan Malloy (Historia: Phil Lord. Personajes: Stan Lee, Brian Michael Bendis, Sara Pichelli, Steve Ditko)";"Daniel Pemberton";"Animación";"Animación";"Sony Pictures Animation, Marvel Animation, Marvel Entertainment, Columbia Pictures, Pascal Pictures, Sony Pictures Entertainment (SPE), Lord Miller, Avi Arad Productions";"En un universo paralelo donde Peter Parker ha muerto, un joven de secundaria llamado Miles Morales es el nuevo Spider-Man. Sin embargo, cuando el líder mafioso Wilson Fisk (a.k.a Kingpin) construye el ""Super Colisionador"" trae a una versión alternativa de Peter Parker que tratará de enseñarle a Miles como ser un mejor Spider-Man. Pero no será el único Spider Man en entrar a este universo, 4 versiones alternas de Spidey aparecerán y buscarán regresar a su universo antes de que toda la realidad colapse.";"https://www.filmaffinity.com/es/film773389.html";"Animación";"Aventuras";"Acción";"Fantástico";"Adolescencia";"Superhéroes";"Cómic";"Marvel Comics";"";"";"";"";""
"777460";"Aventuras";26;"Up";"Up";"96";"Estados Unidos";7,9;139,344;458;10;1;"Pete Docter, Bob Peterson";"Bob Peterson, Pete Docter (Historia: Bob Peterson, Pete Docter, Tom McCarthy)";"Michael Giacchino";"Animación, Jean-Claude Kalache";"Animación";"Pixar Animation Studios, Walt Disney Pictures";"Carl Fredricksen es un viudo vendedor de globos de 78 años que, finalmente, consigue llevar a cabo el sueño de su vida: enganchar miles de globos a su casa y salir volando rumbo a América del Sur. Pero ya estando en el aire y sin posibilidad de retornar Carl descubre que viaja acompañado de Russell, un explorador que tiene ocho años y un optimismo a prueba de bomba. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film777460.html";"Animación";"Aventuras";"Comedia";"Infantil";"Amistad";"Vejez";"3-D";"Cine familiar";"Pixar";"";"";"";""
"777460";"Animacion";10;"Up";"Up";"96";"Estados Unidos";7,9;139,344;458;10;1;"Pete Docter, Bob Peterson";"Bob Peterson, Pete Docter (Historia: Bob Peterson, Pete Docter, Tom McCarthy)";"Michael Giacchino";"Animación, Jean-Claude Kalache";"Animación";"Pixar Animation Studios, Walt Disney Pictures";"Carl Fredricksen es un viudo vendedor de globos de 78 años que, finalmente, consigue llevar a cabo el sueño de su vida: enganchar miles de globos a su casa y salir volando rumbo a América del Sur. Pero ya estando en el aire y sin posibilidad de retornar Carl descubre que viaja acompañado de Russell, un explorador que tiene ocho años y un optimismo a prueba de bomba. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film777460.html";"Animación";"Aventuras";"Comedia";"Infantil";"Amistad";"Vejez";"3-D";"Cine familiar";"Pixar";"";"";"";""
"777460";"Infantil";3;"Up";"Up";"96";"Estados Unidos";7,9;139,344;458;10;1;"Pete Docter, Bob Peterson";"Bob Peterson, Pete Docter (Historia: Bob Peterson, Pete Docter, Tom McCarthy)";"Michael Giacchino";"Animación, Jean-Claude Kalache";"Animación";"Pixar Animation Studios, Walt Disney Pictures";"Carl Fredricksen es un viudo vendedor de globos de 78 años que, finalmente, consigue llevar a cabo el sueño de su vida: enganchar miles de globos a su casa y salir volando rumbo a América del Sur. Pero ya estando en el aire y sin posibilidad de retornar Carl descubre que viaja acompañado de Russell, un explorador que tiene ocho años y un optimismo a prueba de bomba. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film777460.html";"Animación";"Aventuras";"Comedia";"Infantil";"Amistad";"Vejez";"3-D";"Cine familiar";"Pixar";"";"";"";""
"778099";"Romance";18;"El bazar de las sorpresas";"The Shop around the Corner";"94";"Estados Unidos";8;11,272;49;10;1;"Ernst Lubitsch";"Samson Raphaelson (Obra: Miklós László)";"Werner R. Heymann";"William H. Daniels (B&W)";"James Stewart, Margaret Sullavan, Frank Morgan, Felix Bressart, William Tracy, Joseph Schildkraut, Sara Haden, Inez Courtney, Sarah Edwards, Charles Halton, Edwin Maxwell, Charles Smith";"Metro-Goldwyn-Mayer (MGM)";"Alfred Kralik es el tímido jefe de vendedores de Matuschek y Compañía, una tienda de Budapest. Todas las mañanas, los empleados esperan juntos la llegada de su jefe, Hugo Matuschek. A pesar de su timidez, Alfred responde al anuncio de un periódico y mantiene un romance por carta. Su jefe decide contratar a una tal Klara Novak en contra de la opinión de Alfred. En el trabajo, Alfred discute constantemente con ella, sin sospechar que es su corresponsal secreta. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film778099.html";"Romance";"Comedia";"Comedia romántica";"";"";"";"";"";"";"";"";"";""
"778099";"Comedia";30;"El bazar de las sorpresas";"The Shop around the Corner";"94";"Estados Unidos";8;11,272;49;10;1;"Ernst Lubitsch";"Samson Raphaelson (Obra: Miklós László)";"Werner R. Heymann";"William H. Daniels (B&W)";"James Stewart, Margaret Sullavan, Frank Morgan, Felix Bressart, William Tracy, Joseph Schildkraut, Sara Haden, Inez Courtney, Sarah Edwards, Charles Halton, Edwin Maxwell, Charles Smith";"Metro-Goldwyn-Mayer (MGM)";"Alfred Kralik es el tímido jefe de vendedores de Matuschek y Compañía, una tienda de Budapest. Todas las mañanas, los empleados esperan juntos la llegada de su jefe, Hugo Matuschek. A pesar de su timidez, Alfred responde al anuncio de un periódico y mantiene un romance por carta. Su jefe decide contratar a una tal Klara Novak en contra de la opinión de Alfred. En el trabajo, Alfred discute constantemente con ella, sin sospechar que es su corresponsal secreta. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film778099.html";"Romance";"Comedia";"Comedia romántica";"";"";"";"";"";"";"";"";"";""
"782065";"Belico";8;"Ran";"Ran";"160";"Japón";8,1;26,274;96;10;1;"Akira Kurosawa";"Akira Kurosawa, Hideo Oguni, Masato Ide (Obra: William Shakespeare)";"Tôru Takemitsu";"Takao Saito, Asakazu Nakai, Masaharu Ueda";"Tatsuya Nakadai, Akira Terao, Jinpachi Nezu, Pîtâ, Mieko Harada, Masayuki Yui, Daisuke Ryû, Yoshiko Miyazaki, Hisashi Igawa, Kazuo Katô, Norio Matsui, Kenji Kodama, Toshiya Ito, Mansai Nomura, Takeshi Katô, Jun Tazaki, Hitoshi Ueki, Takao Zushi, Yoshitaka Zushi, Tetsuo Yamashita, Akihiko Sugizaki, Masaaki Sasaki, Yoshimitsu Yamaguchi, Masuo Amada, Masaru Sakurai, Sakae Kimura, Ryûjirô Oki";"Coproducción Japón-Francia; Greenwich Film Productions, Herald Ace, Nippon Herald";"En el Japón medieval, el poderoso señor Hidetora decide abdicar y repartir sus dominios entre sus tres hijos. El menor considera que la idea es absurda y sólo servirá para causar problemas. Su padre, enfurecido, lo deshereda. Muy pronto descubrirá su error: la ambición hará que sus hijos mayores se enfrenten por el poder en una cruenta guerra. Se inspira en el drama de Shakespeare ""El rey Lear"".  (FILMAFFINITY)";"https://www.filmaffinity.com/es/film782065.html";"Drama";"Bélico";"Japón feudal";"Siglo XVI";"Familia";"Cine épico";"";"";"";"";"";"";""
"786390";"Cine negro";24;"Chinatown";"Chinatown";"131";"Estados Unidos";7,9;43,916;117;10;1;"Roman Polanski";"Robert Towne";"Jerry Goldsmith";"John A. Alonzo";"Jack Nicholson, Faye Dunaway, John Huston, Perry Lopez, Burt Young, John Hillerman, Darrel Zwerling, Roman Polanski, Diane Ladd, Richard Bakalyan, Joe Mantell, Roy Jenson, James Hong, Bruce Glover, Jerry Fujikawa, Roy Roberts, James O'Rear, Noble Willingham, Belinda Palmer, Rance Howard, Beulah Quo, Claudio Martínez, Elizabeth Harding";"Robert Evans. Distribuida por Paramount Pictures";"Los Ángeles, 1937. El detective Gittes, especializado en divorcios, recibe la visita de la esposa de Mulwray, el jefe del Servicio de Aguas de la ciudad, que sospecha que su marido la engaña. Al mismo tiempo, Gittes descubre que los agricultores acusan a Mulwray de corrupción por su negativa a construir un pantano que paliaría la sequía que sufren. Poco después, el escándalo salta a la prensa, pero la cosa se complica cuando una mujer se presenta en el despacho de Gittes con una sorprendente revelación. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film786390.html";"Cine negro";"Intriga";"Drama";"Neo-noir";"Crimen";"Años 30";"";"";"";"";"";"";""
"789662";"Musical";16;"Michael Jackson: Smooth Criminal (Vídeo musical)";"Michael Jackson: Smooth Criminal (Music Video)";"9";"Estados Unidos";7,6;676;1;10;1;"Colin Chilvers";NA;"(Canción: Michael Jackson)";"John Hora";"Michael Jackson, Brandon Quintin Adams, Kellie Parker, Sean Lennon, Cindera Che, Tina Landon";"Distribuida por MTV";"Videoclip del exitoso single de Michael Jackson, ""Smooth Criminal"".";"https://www.filmaffinity.com/es/film789662.html";"Musical";"Cine negro";"Thriller";"Videoclip";"Cortometraje";"";"";"";"";"";"";"";""
